Row,Date,Time,Device,State
69,12/03/21,22:23:07,Cooling,1
70,12/03/21,22:26:35,Heat Ex Comp,0
71,12/03/21,22:36:55,Heat Ex Comp,1
72,12/03/21,22:36:55,Cooling,1
73,12/03/21,22:40:33,Heat Ex Comp,0
74,12/03/21,22:52:01,Heat Ex Comp,1
75,12/03/21,22:52:01,Cooling,1
76,12/03/21,22:55:26,Heat Ex Comp,0
77,12/03/21,23:05:56,Heat Ex Comp,1
78,12/03/21,23:05:56,Cooling,1
79,12/03/21,23:09:29,Heat Ex Comp,0
80,12/03/21,23:20:37,Heat Ex Comp,1
81,12/03/21,23:20:37,Cooling,1
82,12/03/21,23:24:02,Heat Ex Comp,0
83,12/03/21,23:35:21,Heat Ex Comp,1
84,12/03/21,23:35:21,Cooling,1
85,12/03/21,23:38:58,Heat Ex Comp,0
86,12/03/21,23:42:15,Effulent Coil,1
87,12/03/21,23:48:29,Cooling,1
88,12/03/21,23:48:58,Heat Ex Comp,1
89,12/03/21,23:50:52,Effulent Coil,0
90,12/03/21,23:51:56,Conductivity Pump,1
91,12/03/21,23:52:05,Conductivity Pump,0
92,12/03/21,23:52:18,Heat Ex Comp,0
93,12/03/21,23:54:06,Conductivity Pump,1
94,12/03/21,23:54:16,Conductivity Pump,0
95,12/04/21,00:04:35,Heat Ex Comp,1
96,12/04/21,00:04:35,Cooling,1
97,12/04/21,00:08:06,Heat Ex Comp,0
98,12/04/21,00:17:24,Cooling,1
99,12/04/21,00:18:06,Heat Ex Comp,1
100,12/04/21,00:21:36,Heat Ex Comp,0
101,12/04/21,00:33:42,Heat Ex Comp,1
102,12/04/21,00:33:42,Cooling,1
103,12/04/21,00:37:10,Heat Ex Comp,0
104,12/04/21,00:47:44,Heat Ex Comp,1
105,12/04/21,00:47:44,Cooling,1
106,12/04/21,00:51:16,Heat Ex Comp,0
107,12/04/21,01:03:31,Heat Ex Comp,1
108,12/04/21,01:03:31,Cooling,1
109,12/04/21,01:06:58,Heat Ex Comp,0
110,12/04/21,01:17:51,Heat Ex Comp,1
111,12/04/21,01:17:51,Cooling,1
112,12/04/21,01:21:24,Heat Ex Comp,0
113,12/04/21,01:22:18,Effulent Coil,1
114,12/04/21,01:30:54,Effulent Coil,0
115,12/04/21,01:32:30,Heat Ex Comp,1
116,12/04/21,01:32:30,Cooling,1
117,12/04/21,01:35:57,Heat Ex Comp,0
118,12/04/21,01:46:58,Heat Ex Comp,1
119,12/04/21,01:46:58,Cooling,1
120,12/04/21,01:50:32,Heat Ex Comp,0
121,12/04/21,02:00:32,Cooling,1
122,12/04/21,02:00:33,Heat Ex Comp,1
123,12/04/21,02:03:55,Heat Ex Comp,0
124,12/04/21,02:15:19,Heat Ex Comp,1
125,12/04/21,02:15:19,Cooling,1
126,12/04/21,02:18:51,Heat Ex Comp,0
127,12/04/21,02:29:18,Heat Ex Comp,1
128,12/04/21,02:29:18,Cooling,1
129,12/04/21,02:32:47,Heat Ex Comp,0
130,12/04/21,02:43:39,Heat Ex Comp,1
131,12/04/21,02:43:39,Cooling,1
132,12/04/21,02:46:59,Heat Ex Comp,0
133,12/04/21,02:56:08,Cooling,1
134,12/04/21,02:56:59,Heat Ex Comp,1
135,12/04/21,03:00:17,Heat Ex Comp,0
136,12/04/21,03:02:18,Effulent Coil,1
137,12/04/21,03:10:54,Effulent Coil,0
138,12/04/21,03:11:39,Heat Ex Comp,1
139,12/04/21,03:11:39,Cooling,1
140,12/04/21,03:14:56,Heat Ex Comp,0
141,12/04/21,03:25:15,Heat Ex Comp,1
142,12/04/21,03:25:15,Cooling,1
143,12/04/21,03:28:41,Heat Ex Comp,0
144,12/04/21,03:39:37,Heat Ex Comp,1
145,12/04/21,03:39:37,Cooling,1
146,12/04/21,03:42:50,Heat Ex Comp,0
147,12/04/21,03:53:44,Heat Ex Comp,1
148,12/04/21,03:53:44,Cooling,1
149,12/04/21,03:57:11,Heat Ex Comp,0
150,12/04/21,04:07:23,Heat Ex Comp,1
151,12/04/21,04:07:23,Cooling,1
152,12/04/21,04:10:39,Heat Ex Comp,0
153,12/04/21,04:22:24,Heat Ex Comp,1
154,12/04/21,04:22:24,Cooling,1
155,12/04/21,04:25:47,Heat Ex Comp,0
156,12/04/21,04:34:26,Conductivity Pump,1
157,12/04/21,04:34:36,Conductivity Pump,0
158,12/04/21,04:37:35,Heat Ex Comp,1
159,12/04/21,04:37:35,Cooling,1
160,12/04/21,04:40:54,Heat Ex Comp,0
161,12/04/21,04:42:18,Effulent Coil,1
162,12/04/21,04:50:54,Effulent Coil,0
163,12/04/21,04:51:14,Heat Ex Comp,1
164,12/04/21,04:51:14,Cooling,1
165,12/04/21,04:54:34,Heat Ex Comp,0
166,12/04/21,04:54:41,Conductivity Pump,1
167,12/04/21,04:54:51,Conductivity Pump,0
168,12/04/21,05:06:56,Heat Ex Comp,1
169,12/04/21,05:06:56,Cooling,1
170,12/04/21,05:10:16,Heat Ex Comp,0
171,12/04/21,05:21:12,Heat Ex Comp,1
172,12/04/21,05:21:12,Cooling,1
173,12/04/21,05:24:36,Heat Ex Comp,0
174,12/04/21,05:35:59,Heat Ex Comp,1
175,12/04/21,05:35:59,Cooling,1
176,12/04/21,05:39:19,Heat Ex Comp,0
177,12/04/21,05:51:19,Heat Ex Comp,1
178,12/04/21,05:51:19,Cooling,1
179,12/04/21,05:54:47,Heat Ex Comp,0
180,12/04/21,06:05:53,Heat Ex Comp,1
181,12/04/21,06:05:53,Cooling,1
182,12/04/21,06:09:11,Heat Ex Comp,0
183,12/04/21,06:21:23,Heat Ex Comp,1
184,12/04/21,06:21:23,Cooling,1
185,12/04/21,06:22:18,Effulent Coil,1
186,12/04/21,06:24:40,Heat Ex Comp,0
187,12/04/21,06:30:54,Effulent Coil,0
188,12/04/21,06:35:21,Heat Ex Comp,1
189,12/04/21,06:35:21,Cooling,1
190,12/04/21,06:38:36,Heat Ex Comp,0
191,12/04/21,06:50:42,Heat Ex Comp,1
192,12/04/21,06:50:42,Cooling,1
193,12/04/21,06:53:54,Heat Ex Comp,0
194,12/04/21,07:04:28,Heat Ex Comp,1
195,12/04/21,07:04:28,Cooling,1
196,12/04/21,07:07:40,Heat Ex Comp,0
197,12/04/21,07:18:22,Heat Ex Comp,1
198,12/04/21,07:18:22,Cooling,1
199,12/04/21,07:21:27,Heat Ex Comp,0
200,12/04/21,07:32:13,Heat Ex Comp,1
201,12/04/21,07:32:13,Cooling,1
202,12/04/21,07:35:34,Heat Ex Comp,0
203,12/04/21,07:45:59,Heat Ex Comp,1
204,12/04/21,07:45:59,Cooling,1
205,12/04/21,07:49:28,Heat Ex Comp,0
206,12/04/21,07:57:02,Cooling,1
207,12/04/21,07:59:28,Heat Ex Comp,1
208,12/04/21,08:02:18,Effulent Coil,1
209,12/04/21,08:08:38,Heat Ex Comp,0
210,12/04/21,08:10:54,Effulent Coil,0
211,12/04/21,08:12:45,Heating,1
212,12/04/21,08:18:38,Heat Ex Comp,1
213,12/04/21,08:22:56,Heat Ex Comp,0
214,12/04/21,08:26:03,Cooling,1
215,12/04/21,08:32:57,Heat Ex Comp,1
216,12/04/21,08:46:45,Heat Ex Comp,0
217,12/04/21,08:46:55,Heating,1
218,12/04/21,08:47:35,Conductivity Pump,1
219,12/04/21,08:47:45,Conductivity Pump,0
220,12/04/21,09:29:37,Heat Ex Comp,1
221,12/04/21,09:29:37,Cooling,1
222,12/04/21,09:32:50,Heat Ex Comp,0
223,12/04/21,09:42:18,Effulent Coil,1
224,12/04/21,09:43:43,Heat Ex Comp,1
225,12/04/21,09:43:43,Cooling,1
226,12/04/21,09:46:54,Heat Ex Comp,0
227,12/04/21,09:50:55,Effulent Coil,0
228,12/04/21,09:59:38,Heat Ex Comp,1
229,12/04/21,09:59:38,Cooling,1
230,12/04/21,10:02:52,Heat Ex Comp,0
231,12/04/21,10:02:52,Conductivity Pump,1
232,12/04/21,10:03:03,Conductivity Pump,0
233,12/04/21,10:14:52,Heat Ex Comp,1
234,12/04/21,10:14:52,Cooling,1
235,12/04/21,10:18:13,Heat Ex Comp,0
236,12/04/21,10:29:44,Heat Ex Comp,1
237,12/04/21,10:29:44,Cooling,1
238,12/04/21,10:33:01,Heat Ex Comp,0
239,12/04/21,10:44:42,Heat Ex Comp,1
240,12/04/21,10:44:42,Cooling,1
241,12/04/21,10:48:22,Heat Ex Comp,0
242,12/04/21,10:59:38,Heat Ex Comp,1
243,12/04/21,10:59:38,Cooling,1
244,12/04/21,11:03:14,Heat Ex Comp,0
245,12/04/21,11:14:01,Heat Ex Comp,1
246,12/04/21,11:14:01,Cooling,1
247,12/04/21,11:17:40,Heat Ex Comp,0
248,12/04/21,11:22:19,Effulent Coil,1
249,12/04/21,11:29:31,Heat Ex Comp,1
250,12/04/21,11:29:31,Cooling,1
251,12/04/21,11:30:54,Effulent Coil,0
252,12/04/21,11:32:13,Conductivity Pump,1
253,12/04/21,11:32:23,Conductivity Pump,0
254,12/04/21,11:32:55,Heat Ex Comp,0
255,12/04/21,11:34:23,Conductivity Pump,1
256,12/04/21,11:34:33,Conductivity Pump,0
257,12/04/21,11:43:12,Heat Ex Comp,1
258,12/04/21,11:43:12,Cooling,1
259,12/04/21,11:46:45,Heat Ex Comp,0
260,12/04/21,11:58:09,Heat Ex Comp,1
261,12/04/21,11:58:09,Cooling,1
262,12/04/21,12:01:44,Heat Ex Comp,0
263,12/04/21,12:14:17,Heat Ex Comp,1
264,12/04/21,12:14:17,Cooling,1
265,12/04/21,12:17:28,Heat Ex Comp,0
266,12/04/21,12:27:57,Heat Ex Comp,1
267,12/04/21,12:27:57,Cooling,1
268,12/04/21,12:31:18,Heat Ex Comp,0
269,12/04/21,12:43:23,Heat Ex Comp,1
270,12/04/21,12:43:23,Cooling,1
271,12/04/21,12:46:45,Heat Ex Comp,0
272,12/04/21,12:57:06,Heat Ex Comp,1
273,12/04/21,12:57:06,Cooling,1
274,12/04/21,13:00:30,Heat Ex Comp,0
275,12/04/21,13:02:19,Effulent Coil,1
276,12/04/21,13:10:55,Effulent Coil,0
277,12/04/21,13:12:01,Heat Ex Comp,1
278,12/04/21,13:12:01,Cooling,1
279,12/04/21,13:15:13,Heat Ex Comp,0
280,12/04/21,13:25:02,Cooling,1
281,12/04/21,13:25:13,Heat Ex Comp,1
282,12/04/21,13:28:46,Heat Ex Comp,0
283,12/04/21,13:39:29,Heat Ex Comp,1
284,12/04/21,13:39:29,Cooling,1
285,12/04/21,13:43:10,Heat Ex Comp,0
286,12/04/21,13:53:41,Heat Ex Comp,1
287,12/04/21,13:53:41,Cooling,1
288,12/04/21,13:57:18,Heat Ex Comp,0
289,12/04/21,14:09:56,Heat Ex Comp,1
290,12/04/21,14:09:56,Cooling,1
291,12/04/21,14:13:19,Heat Ex Comp,0
292,12/04/21,14:24:33,Heat Ex Comp,1
293,12/04/21,14:24:33,Cooling,1
294,12/04/21,14:27:57,Heat Ex Comp,0
295,12/04/21,14:39:38,Heat Ex Comp,1
296,12/04/21,14:39:38,Cooling,1
297,12/04/21,14:42:19,Effulent Coil,1
298,12/04/21,14:43:02,Heat Ex Comp,0
299,12/04/21,14:50:55,Effulent Coil,0
300,12/04/21,14:52:33,Cooling,1
301,12/04/21,14:53:02,Heat Ex Comp,1
302,12/04/21,14:56:22,Heat Ex Comp,0
303,12/04/21,15:08:49,Heat Ex Comp,1
304,12/04/21,15:08:49,Cooling,1
305,12/04/21,15:12:19,Heat Ex Comp,0
306,12/04/21,15:22:44,Heat Ex Comp,1
307,12/04/21,15:22:44,Cooling,1
308,12/04/21,15:26:07,Heat Ex Comp,0
309,12/04/21,15:37:42,Heat Ex Comp,1
310,12/04/21,15:37:42,Cooling,1
311,12/04/21,15:41:06,Heat Ex Comp,0
312,12/04/21,15:50:44,Cooling,1
313,12/04/21,15:51:06,Heat Ex Comp,1
314,12/04/21,15:54:32,Heat Ex Comp,0
315,12/04/21,16:05:52,Heat Ex Comp,1
316,12/04/21,16:05:52,Cooling,1
317,12/04/21,16:09:17,Heat Ex Comp,0
318,12/04/21,16:19:03,Cooling,1
319,12/04/21,16:19:17,Heat Ex Comp,1
320,12/04/21,16:22:19,Effulent Coil,1
321,12/04/21,16:22:45,Heat Ex Comp,0
322,12/04/21,16:30:55,Effulent Coil,0
323,12/04/21,16:34:04,Heat Ex Comp,1
324,12/04/21,16:34:04,Cooling,1
325,12/04/21,16:37:16,Heat Ex Comp,0
326,12/04/21,16:37:41,Conductivity Pump,1
327,12/04/21,16:37:51,Conductivity Pump,0
328,12/04/21,16:39:05,Conductivity Pump,1
329,12/04/21,16:39:16,Conductivity Pump,0
330,12/04/21,16:48:10,Heat Ex Comp,1
331,12/04/21,16:48:10,Cooling,1
332,12/04/21,16:51:40,Heat Ex Comp,0
333,12/04/21,17:02:36,Heat Ex Comp,1
334,12/04/21,17:02:36,Cooling,1
335,12/04/21,17:05:54,Heat Ex Comp,0
336,12/04/21,17:17:41,Heat Ex Comp,1
337,12/04/21,17:17:41,Cooling,1
338,12/04/21,17:21:13,Heat Ex Comp,0
339,12/04/21,17:31:54,Heat Ex Comp,1
340,12/04/21,17:31:54,Cooling,1
341,12/04/21,17:35:15,Heat Ex Comp,0
342,12/04/21,17:46:55,Heat Ex Comp,1
343,12/04/21,17:46:55,Cooling,1
344,12/04/21,17:50:17,Heat Ex Comp,0
345,12/04/21,18:00:15,Cooling,1
346,12/04/21,18:00:17,Heat Ex Comp,1
347,12/04/21,18:02:19,Effulent Coil,1
348,12/04/21,18:03:34,Heat Ex Comp,0
349,12/04/21,18:10:55,Effulent Coil,0
350,12/04/21,18:15:40,Heat Ex Comp,1
351,12/04/21,18:15:40,Cooling,1
352,12/04/21,18:18:58,Heat Ex Comp,0
353,12/04/21,18:29:15,Heat Ex Comp,1
354,12/04/21,18:29:15,Cooling,1
355,12/04/21,18:32:39,Heat Ex Comp,0
356,12/04/21,18:44:35,Heat Ex Comp,1
357,12/04/21,18:44:35,Cooling,1
358,12/04/21,18:47:56,Heat Ex Comp,0
359,12/04/21,18:57:56,Cooling,1
360,12/04/21,18:57:56,Heat Ex Comp,1
361,12/04/21,19:01:18,Heat Ex Comp,0
362,12/04/21,19:13:29,Heat Ex Comp,1
363,12/04/21,19:13:29,Cooling,1
364,12/04/21,19:16:51,Heat Ex Comp,0
365,12/04/21,19:27:42,Heat Ex Comp,1
366,12/04/21,19:27:42,Cooling,1
367,12/04/21,19:31:07,Heat Ex Comp,0
368,12/04/21,19:42:19,Effulent Coil,1
369,12/04/21,19:43:23,Heat Ex Comp,1
370,12/04/21,19:43:23,Cooling,1
371,12/04/21,19:46:45,Heat Ex Comp,0
372,12/04/21,19:50:56,Effulent Coil,0
373,12/04/21,19:57:52,Heat Ex Comp,1
374,12/04/21,19:57:52,Cooling,1
375,12/04/21,20:01:16,Heat Ex Comp,0
376,12/04/21,20:12:28,Heat Ex Comp,1
377,12/04/21,20:12:28,Cooling,1
378,12/04/21,20:15:49,Heat Ex Comp,0
379,12/04/21,20:28:06,Heat Ex Comp,1
380,12/04/21,20:28:06,Cooling,1
381,12/04/21,20:31:37,Heat Ex Comp,0
382,12/04/21,20:42:48,Heat Ex Comp,1
383,12/04/21,20:42:48,Cooling,1
384,12/04/21,20:46:09,Heat Ex Comp,0
385,12/04/21,20:57:43,Heat Ex Comp,1
386,12/04/21,20:57:43,Cooling,1
387,12/04/21,21:01:07,Heat Ex Comp,0
388,12/04/21,21:11:51,Heat Ex Comp,1
389,12/04/21,21:11:51,Cooling,1
390,12/04/21,21:15:08,Heat Ex Comp,0
391,12/04/21,21:22:19,Effulent Coil,1
392,12/04/21,21:26:49,Heat Ex Comp,1
393,12/04/21,21:26:49,Cooling,1
394,12/04/21,21:29:50,Conductivity Pump,1
395,12/04/21,21:29:59,Conductivity Pump,0
396,12/04/21,21:30:02,Heat Ex Comp,0
397,12/04/21,21:30:56,Effulent Coil,0
398,12/04/21,21:31:59,Conductivity Pump,1
399,12/04/21,21:32:10,Conductivity Pump,0
400,12/04/21,21:39:57,Cooling,1
401,12/04/21,21:40:02,Heat Ex Comp,1
402,12/04/21,21:43:11,Heat Ex Comp,0
403,12/04/21,21:55:40,Heat Ex Comp,1
404,12/04/21,21:55:40,Cooling,1
405,12/04/21,21:58:56,Heat Ex Comp,0
406,12/04/21,22:08:35,Cooling,1
407,12/04/21,22:08:56,Heat Ex Comp,1
408,12/04/21,22:12:14,Heat Ex Comp,0
409,12/04/21,22:24:19,Heat Ex Comp,1
410,12/04/21,22:24:19,Cooling,1
411,12/04/21,22:27:44,Heat Ex Comp,0
412,12/04/21,22:38:44,Heat Ex Comp,1
413,12/04/21,22:38:44,Cooling,1
414,12/04/21,22:42:09,Heat Ex Comp,0
415,12/04/21,22:53:45,Heat Ex Comp,1
416,12/04/21,22:53:45,Cooling,1
417,12/04/21,22:57:04,Heat Ex Comp,0
418,12/04/21,23:02:20,Effulent Coil,1
419,12/04/21,23:07:37,Heat Ex Comp,1
420,12/04/21,23:07:37,Cooling,1
421,12/04/21,23:10:55,Heat Ex Comp,0
422,12/04/21,23:10:56,Effulent Coil,0
423,12/04/21,23:22:07,Heat Ex Comp,1
424,12/04/21,23:22:07,Cooling,1
425,12/04/21,23:25:28,Heat Ex Comp,0
426,12/04/21,23:33:34,Conductivity Pump,1
427,12/04/21,23:33:44,Conductivity Pump,0
428,12/04/21,23:37:15,Heat Ex Comp,1
429,12/04/21,23:37:15,Cooling,1
430,12/04/21,23:40:40,Heat Ex Comp,0
431,12/04/21,23:50:16,Cooling,1
432,12/04/21,23:50:40,Heat Ex Comp,1
433,12/04/21,23:53:59,Heat Ex Comp,0
434,12/01/21,09:54:42,pH Pump,0
435,12/01/21,09:55:24,Heat Ex Comp,1
436,12/01/21,09:55:24,Cooling,1
437,12/01/21,09:58:07,Heat Ex Comp,0
438,12/01/21,09:58:22,pH Pump,1
439,12/01/21,09:58:41,pH Pump,0
440,12/01/21,10:02:06,Effulent Coil,1
441,12/01/21,10:02:22,pH Pump,1
442,12/01/21,10:02:42,pH Pump,0
443,12/01/21,10:06:22,pH Pump,1
444,12/01/21,10:06:42,pH Pump,0
445,12/01/21,10:10:22,pH Pump,1
446,12/01/21,10:10:42,pH Pump,0
447,12/01/21,10:10:42,Effulent Coil,0
448,12/01/21,10:14:22,pH Pump,1
449,12/01/21,10:14:42,pH Pump,0
450,12/01/21,10:18:22,pH Pump,1
451,12/01/21,10:18:42,pH Pump,0
452,12/01/21,10:22:22,pH Pump,1
453,12/01/21,10:22:42,pH Pump,0
454,12/01/21,10:25:54,Heat Ex Comp,1
455,12/01/21,10:25:54,Cooling,1
456,12/01/21,10:26:22,pH Pump,1
457,12/01/21,10:26:42,pH Pump,0
458,12/01/21,10:28:34,Heat Ex Comp,0
459,12/01/21,10:43:51,Heat Ex Comp,1
460,12/01/21,10:43:51,Cooling,1
461,12/01/21,10:54:15,Heat Ex Comp,0
462,12/01/21,10:57:15,Heating,1
463,12/01/21,11:04:15,Heat Ex Comp,1
464,12/01/21,11:11:55,Heat Ex Comp,0
465,12/01/21,11:14:31,Cooling,1
466,12/01/21,11:21:56,Heat Ex Comp,1
467,12/01/21,11:25:15,Heat Ex Comp,0
468,12/01/21,11:42:06,Effulent Coil,1
469,12/01/21,11:46:52,Heat Ex Comp,1
470,12/01/21,11:46:52,Cooling,1
471,12/01/21,11:49:30,Heat Ex Comp,0
472,12/01/21,11:50:42,Effulent Coil,0
473,12/01/21,12:10:02,Conductivity Pump,1
474,12/01/21,12:10:12,Conductivity Pump,0
475,12/01/21,12:14:45,Heat Ex Comp,1
476,12/01/21,12:14:45,Cooling,1
477,12/01/21,12:17:37,Heat Ex Comp,0
478,12/01/21,12:40:39,Heat Ex Comp,1
479,12/01/21,12:40:39,Cooling,1
480,12/01/21,12:43:37,Heat Ex Comp,0
481,12/01/21,13:02:40,Heat Ex Comp,1
482,12/01/21,13:02:40,Cooling,1
483,12/01/21,13:05:24,Heat Ex Comp,0
484,12/01/21,13:22:06,Effulent Coil,1
485,12/01/21,13:30:42,Effulent Coil,0
486,12/01/21,13:35:54,Heat Ex Comp,1
487,12/01/21,13:35:54,Cooling,1
488,12/01/21,13:38:52,Heat Ex Comp,0
489,12/01/21,13:58:01,Heat Ex Comp,1
490,12/01/21,13:58:01,Cooling,1
491,12/01/21,14:01:01,Heat Ex Comp,0
492,12/01/21,14:18:09,Heat Ex Comp,1
493,12/01/21,14:18:09,Cooling,1
494,12/01/21,14:21:03,Heat Ex Comp,0
495,12/01/21,14:58:02,Heat Ex Comp,1
496,12/01/21,14:58:02,Cooling,1
497,12/01/21,15:00:44,Heat Ex Comp,0
498,12/01/21,15:02:07,Effulent Coil,1
499,12/01/21,15:10:42,Effulent Coil,0
500,12/01/21,15:33:04,Heat Ex Comp,1
501,12/01/21,15:33:04,Cooling,1
502,12/01/21,15:35:40,Heat Ex Comp,0
503,12/01/21,15:58:53,Heat Ex Comp,1
504,12/01/21,15:58:53,Cooling,1
505,12/01/21,16:01:34,Heat Ex Comp,0
506,12/01/21,16:25:36,Heat Ex Comp,1
507,12/01/21,16:25:36,Cooling,1
508,12/01/21,16:28:18,Heat Ex Comp,0
509,12/01/21,16:42:07,Effulent Coil,1
510,12/01/21,16:50:43,Effulent Coil,0
511,12/01/21,17:04:40,Heat Ex Comp,1
512,12/01/21,17:04:40,Cooling,1
513,12/01/21,17:07:22,Heat Ex Comp,0
514,12/01/21,17:27:16,Heat Ex Comp,1
515,12/01/21,17:27:16,Cooling,1
516,12/01/21,17:29:54,Heat Ex Comp,0
517,12/01/21,17:57:45,Heat Ex Comp,1
518,12/01/21,17:57:45,Cooling,1
519,12/01/21,18:00:30,Heat Ex Comp,0
520,12/01/21,18:22:07,Effulent Coil,1
521,12/01/21,18:30:43,Effulent Coil,0
522,12/01/21,18:36:17,Heat Ex Comp,1
523,12/01/21,18:36:17,Cooling,1
524,12/01/21,18:39:03,Heat Ex Comp,0
525,12/01/21,19:04:16,Heat Ex Comp,1
526,12/01/21,19:04:16,Cooling,1
527,12/01/21,19:07:04,Heat Ex Comp,0
528,12/01/21,19:28:05,Heat Ex Comp,1
529,12/01/21,19:28:05,Cooling,1
530,12/01/21,19:30:49,Heat Ex Comp,0
531,12/01/21,19:55:44,Heat Ex Comp,1
532,12/01/21,19:55:44,Cooling,1
533,12/01/21,19:58:36,Heat Ex Comp,0
534,12/01/21,20:02:07,Effulent Coil,1
535,12/01/21,20:10:43,Effulent Coil,0
536,12/01/21,20:26:49,Heat Ex Comp,1
537,12/01/21,20:26:49,Cooling,1
538,12/01/21,20:29:43,Heat Ex Comp,0
539,12/01/21,20:45:51,Heat Ex Comp,1
540,12/01/21,20:45:51,Cooling,1
541,12/01/21,20:48:59,Heat Ex Comp,0
542,12/01/21,21:07:59,Heat Ex Comp,1
543,12/01/21,21:07:59,Cooling,1
544,12/01/21,21:11:21,Heat Ex Comp,0
545,12/01/21,21:25:42,Heat Ex Comp,1
546,12/01/21,21:25:42,Cooling,1
547,12/01/21,21:29:08,Heat Ex Comp,0
548,12/01/21,21:42:07,Effulent Coil,1
549,12/01/21,21:50:43,Effulent Coil,0
550,12/01/21,21:55:46,Heat Ex Comp,1
551,12/01/21,21:55:46,Cooling,1
552,12/01/21,21:59:16,Heat Ex Comp,0
553,12/01/21,22:10:45,Heat Ex Comp,1
554,12/01/21,22:10:45,Cooling,1
555,12/01/21,22:14:04,Heat Ex Comp,0
556,12/01/21,22:29:48,Heat Ex Comp,1
557,12/01/21,22:29:48,Cooling,1
558,12/01/21,22:33:08,Heat Ex Comp,0
559,12/01/21,22:46:16,Heat Ex Comp,1
560,12/01/21,22:46:16,Cooling,1
561,12/01/21,22:49:28,Heat Ex Comp,0
562,12/01/21,23:04:29,Heat Ex Comp,1
563,12/01/21,23:04:29,Cooling,1
564,12/01/21,23:07:46,Heat Ex Comp,0
565,12/01/21,23:22:08,Effulent Coil,1
566,12/01/21,23:24:06,Heat Ex Comp,1
567,12/01/21,23:24:06,Cooling,1
568,12/01/21,23:27:19,Heat Ex Comp,0
569,12/01/21,23:29:09,Conductivity Pump,1
570,12/01/21,23:29:19,Conductivity Pump,0
571,12/01/21,23:30:43,Effulent Coil,0
572,12/01/21,23:31:19,Conductivity Pump,1
573,12/01/21,23:31:29,Conductivity Pump,0
574,12/01/21,23:45:28,Heat Ex Comp,1
