Row,Date,Time,Device,State
281,12/23/21,05:31:23,Conductivity Pump,0
282,12/23/21,05:32:12,Effulent Coil,0
283,12/23/21,05:32:24,Heat Ex Comp,0
284,12/23/21,05:33:23,Conductivity Pump,1
285,12/23/21,05:33:33,Conductivity Pump,0
286,12/23/21,05:40:56,Cooling,1
287,12/23/21,05:42:24,Heat Ex Comp,1
288,12/23/21,05:47:03,Heat Ex Comp,0
289,12/23/21,05:55:26,Cooling,1
290,12/23/21,05:57:03,Heat Ex Comp,1
291,12/23/21,06:01:20,Heat Ex Comp,0
292,12/23/21,06:10:08,Cooling,1
293,12/23/21,06:11:20,Heat Ex Comp,1
294,12/23/21,06:16:01,Heat Ex Comp,0
295,12/23/21,06:24:36,Cooling,1
296,12/23/21,06:26:00,Heat Ex Comp,1
297,12/23/21,06:30:24,Heat Ex Comp,0
298,12/23/21,06:39:11,Cooling,1
299,12/23/21,06:40:24,Heat Ex Comp,1
300,12/23/21,06:45:01,Heat Ex Comp,0
301,12/23/21,06:53:33,Cooling,1
302,12/23/21,06:55:00,Heat Ex Comp,1
303,12/23/21,06:59:22,Heat Ex Comp,0
304,12/23/21,07:03:36,Effulent Coil,1
305,12/23/21,07:07:34,Cooling,1
306,12/23/21,07:09:22,Heat Ex Comp,1
307,12/23/21,07:12:12,Effulent Coil,0
308,12/23/21,07:13:58,Heat Ex Comp,0
309,12/23/21,07:21:45,Cooling,1
310,12/23/21,07:23:58,Heat Ex Comp,1
311,12/23/21,07:28:27,Heat Ex Comp,0
312,12/23/21,07:37:29,Cooling,1
313,12/23/21,07:38:27,Heat Ex Comp,1
314,12/23/21,07:42:53,Heat Ex Comp,0
315,12/23/21,07:50:46,Cooling,1
316,12/23/21,07:52:53,Heat Ex Comp,1
317,12/23/21,07:57:26,Heat Ex Comp,0
318,12/23/21,08:06:34,Cooling,1
319,12/23/21,08:07:26,Heat Ex Comp,1
320,12/23/21,08:11:49,Heat Ex Comp,0
321,12/23/21,08:19:36,Cooling,1
322,12/23/21,08:21:49,Heat Ex Comp,1
323,12/23/21,08:26:24,Heat Ex Comp,0
324,12/23/21,08:35:16,Cooling,1
325,12/23/21,08:36:24,Heat Ex Comp,1
326,12/23/21,08:40:49,Heat Ex Comp,0
327,12/23/21,08:43:36,Effulent Coil,1
328,12/23/21,08:48:27,Cooling,1
329,12/23/21,08:50:50,Heat Ex Comp,1
330,12/23/21,08:52:12,Effulent Coil,0
331,12/23/21,08:55:27,Heat Ex Comp,0
332,12/23/21,08:56:42,Conductivity Pump,1
333,12/23/21,08:56:52,Conductivity Pump,0
334,12/23/21,09:04:46,Cooling,1
335,12/23/21,09:05:27,Heat Ex Comp,1
336,12/23/21,09:09:44,Heat Ex Comp,0
337,12/23/21,09:17:44,Cooling,1
338,12/23/21,09:19:44,Heat Ex Comp,1
339,12/23/21,09:24:27,Heat Ex Comp,0
340,12/23/21,09:33:35,Cooling,1
341,12/23/21,09:34:28,Heat Ex Comp,1
342,12/23/21,09:38:50,Heat Ex Comp,0
343,12/23/21,09:46:11,Cooling,1
344,12/23/21,09:48:51,Heat Ex Comp,1
345,12/23/21,10:03:25,Heat Ex Comp,0
346,12/23/21,10:07:32,Heating,1
347,12/23/21,10:13:25,Heat Ex Comp,1
348,12/23/21,10:18:56,Heat Ex Comp,0
349,12/23/21,10:21:31,Cooling,1
350,12/23/21,10:23:36,Effulent Coil,1
351,12/23/21,10:28:56,Heat Ex Comp,1
352,12/23/21,10:32:12,Effulent Coil,0
353,12/23/21,10:47:02,Heat Ex Comp,0
354,12/23/21,10:47:46,Heating,1
355,12/23/21,10:48:26,Conductivity Pump,1
356,12/23/21,10:48:36,Conductivity Pump,0
357,12/23/21,11:08:33,pH Pump,1
358,12/23/21,11:08:53,pH Pump,0
359,12/23/21,11:12:33,pH Pump,1
360,12/23/21,11:12:53,pH Pump,0
361,12/23/21,11:16:08,Heat Ex Comp,1
362,12/23/21,11:16:08,Cooling,1
363,12/23/21,11:16:33,pH Pump,1
364,12/23/21,11:16:53,pH Pump,0
365,12/23/21,11:20:17,Heat Ex Comp,0
366,12/23/21,11:20:33,pH Pump,1
367,12/23/21,11:20:53,pH Pump,0
368,12/23/21,11:24:33,pH Pump,1
369,12/23/21,11:24:53,pH Pump,0
370,12/23/21,11:28:33,pH Pump,1
371,12/23/21,11:28:53,pH Pump,0
372,12/23/21,11:30:21,Heat Ex Comp,1
373,12/23/21,11:30:21,Cooling,1
374,12/23/21,11:32:33,pH Pump,1
375,12/23/21,11:32:53,pH Pump,0
376,12/23/21,11:34:43,Heat Ex Comp,0
377,12/23/21,11:36:33,pH Pump,1
378,12/23/21,11:36:53,pH Pump,0
379,12/23/21,11:40:33,pH Pump,1
380,12/23/21,11:40:53,pH Pump,0
381,12/23/21,11:42:51,Cooling,1
382,12/23/21,11:44:33,pH Pump,1
383,12/23/21,11:44:43,Heat Ex Comp,1
384,12/23/21,11:44:53,pH Pump,0
385,12/23/21,11:48:33,pH Pump,1
386,12/23/21,11:48:53,pH Pump,0
387,12/23/21,11:49:56,Heat Ex Comp,0
388,12/23/21,11:52:33,pH Pump,1
389,12/23/21,11:52:53,pH Pump,0
390,12/23/21,11:56:33,pH Pump,1
391,12/23/21,11:56:53,pH Pump,0
392,12/23/21,11:58:14,Cooling,1
393,12/23/21,11:59:56,Heat Ex Comp,1
394,12/23/21,12:00:33,pH Pump,1
395,12/23/21,12:00:53,pH Pump,0
396,12/23/21,12:03:36,Effulent Coil,1
397,12/23/21,12:04:33,pH Pump,1
398,12/23/21,12:04:47,Heat Ex Comp,0
399,12/23/21,12:04:53,pH Pump,0
400,12/23/21,12:08:33,pH Pump,1
401,12/23/21,12:08:53,pH Pump,0
402,12/23/21,12:12:13,Effulent Coil,0
403,12/23/21,12:12:14,Cooling,1
404,12/23/21,12:12:33,pH Pump,1
405,12/23/21,12:12:53,pH Pump,0
406,12/23/21,12:14:47,Heat Ex Comp,1
407,12/23/21,12:16:33,pH Pump,1
408,12/23/21,12:16:53,pH Pump,0
409,12/23/21,12:20:21,Heat Ex Comp,0
410,12/23/21,12:20:33,pH Pump,1
411,12/23/21,12:20:53,pH Pump,0
412,12/23/21,12:24:33,pH Pump,1
413,12/23/21,12:24:53,pH Pump,0
414,12/23/21,12:27:48,Cooling,1
415,12/23/21,12:28:33,pH Pump,1
416,12/23/21,12:28:53,pH Pump,0
417,12/23/21,12:30:21,Heat Ex Comp,1
418,12/23/21,12:32:33,pH Pump,1
419,12/23/21,12:32:53,pH Pump,0
420,12/23/21,12:35:38,Heat Ex Comp,0
421,12/23/21,12:36:33,pH Pump,1
422,12/23/21,12:36:53,pH Pump,0
423,12/23/21,12:40:33,pH Pump,1
424,12/23/21,12:40:53,pH Pump,0
425,12/23/21,12:43:01,Cooling,1
426,12/23/21,12:44:33,pH Pump,1
427,12/23/21,12:44:53,pH Pump,0
428,12/23/21,12:45:38,Heat Ex Comp,1
429,12/23/21,12:48:33,pH Pump,1
430,12/23/21,12:48:53,pH Pump,0
431,12/23/21,12:51:27,Heat Ex Comp,0
432,12/23/21,12:52:33,pH Pump,1
433,12/23/21,12:52:53,pH Pump,0
434,12/23/21,12:56:33,pH Pump,1
435,12/23/21,12:56:53,pH Pump,0
436,12/23/21,12:58:27,Cooling,1
437,12/23/21,13:00:33,pH Pump,1
438,12/23/21,13:00:53,pH Pump,0
439,12/23/21,13:01:27,Heat Ex Comp,1
440,12/23/21,13:04:33,pH Pump,1
441,12/23/21,13:04:53,pH Pump,0
442,12/23/21,13:07:05,Heat Ex Comp,0
443,12/23/21,13:08:33,pH Pump,1
444,12/23/21,13:08:53,pH Pump,0
445,12/23/21,13:12:33,pH Pump,1
446,12/23/21,13:12:53,pH Pump,0
447,12/23/21,13:13:52,Cooling,1
448,12/23/21,13:16:33,pH Pump,1
449,12/23/21,13:16:53,pH Pump,0
450,12/23/21,13:17:05,Heat Ex Comp,1
451,12/23/21,13:20:33,pH Pump,1
452,12/23/21,13:20:53,pH Pump,0
453,12/23/21,13:24:12,Heat Ex Comp,0
454,12/23/21,13:24:33,pH Pump,1
455,12/23/21,13:24:53,pH Pump,0
456,12/23/21,13:28:33,pH Pump,1
457,12/23/21,13:28:53,pH Pump,0
458,12/23/21,13:31:24,Cooling,1
459,12/23/21,13:32:33,pH Pump,1
460,12/23/21,13:32:53,pH Pump,0
461,12/23/21,13:34:12,Heat Ex Comp,1
462,12/23/21,13:36:33,pH Pump,1
463,12/23/21,13:36:53,pH Pump,0
464,12/23/21,13:39:39,Heat Ex Comp,0
465,12/23/21,13:40:33,pH Pump,1
466,12/23/21,13:40:45,pH Pump,0
467,12/23/21,13:43:36,Effulent Coil,1
468,12/23/21,13:46:29,Cooling,1
469,12/23/21,13:49:39,Heat Ex Comp,1
470,12/23/21,13:52:13,Effulent Coil,0
471,12/23/21,13:55:30,Heat Ex Comp,0
472,12/23/21,14:02:22,Cooling,1
473,12/23/21,14:05:30,Heat Ex Comp,1
474,12/23/21,14:10:41,Heat Ex Comp,0
475,12/23/21,14:17:51,Cooling,1
476,12/23/21,14:20:41,Heat Ex Comp,1
477,12/23/21,14:26:28,Heat Ex Comp,0
478,12/23/21,14:32:49,Cooling,1
479,12/23/21,14:36:28,Heat Ex Comp,1
480,12/23/21,14:42:09,Heat Ex Comp,0
481,12/23/21,14:49:33,Cooling,1
482,12/23/21,14:52:09,Heat Ex Comp,1
483,12/23/21,14:57:59,Heat Ex Comp,0
484,12/23/21,15:03:46,Cooling,1
485,12/23/21,15:07:59,Heat Ex Comp,1
486,12/23/21,15:13:54,Heat Ex Comp,0
487,12/23/21,15:20:44,Cooling,1
488,12/23/21,15:23:37,Effulent Coil,1
489,12/23/21,15:23:54,Heat Ex Comp,1
490,12/23/21,15:29:56,Heat Ex Comp,0
491,12/23/21,15:32:13,Effulent Coil,0
492,12/23/21,15:36:10,Cooling,1
493,12/23/21,15:39:56,Heat Ex Comp,1
494,12/23/21,15:46:11,Heat Ex Comp,0
495,12/23/21,15:52:56,Cooling,1
496,12/23/21,15:56:11,Heat Ex Comp,1
497,12/23/21,16:01:51,Heat Ex Comp,0
498,12/23/21,16:08:03,Cooling,1
499,12/23/21,16:11:51,Heat Ex Comp,1
500,12/23/21,16:18:24,Heat Ex Comp,0
501,12/23/21,16:24:57,Cooling,1
502,12/23/21,16:28:24,Heat Ex Comp,1
503,12/23/21,16:34:16,Heat Ex Comp,0
504,12/23/21,16:40:42,Cooling,1
505,12/23/21,16:44:16,Heat Ex Comp,1
506,12/23/21,16:51:08,Heat Ex Comp,0
507,12/23/21,16:57:39,Cooling,1
508,12/23/21,17:01:07,Heat Ex Comp,1
509,12/23/21,17:03:37,Effulent Coil,1
510,12/23/21,17:07:28,Heat Ex Comp,0
511,12/23/21,17:12:13,Effulent Coil,0
512,12/23/21,17:13:56,Cooling,1
513,12/23/21,17:17:28,Heat Ex Comp,1
514,12/23/21,17:24:13,Heat Ex Comp,0
515,12/23/21,17:30:51,Cooling,1
516,12/23/21,17:34:14,Heat Ex Comp,1
517,12/23/21,17:40:12,Heat Ex Comp,0
518,12/23/21,17:47:17,Cooling,1
519,12/23/21,17:50:13,Heat Ex Comp,1
520,12/23/21,17:56:45,Heat Ex Comp,0
521,12/23/21,18:02:55,Cooling,1
522,12/23/21,18:06:44,Heat Ex Comp,1
523,12/23/21,18:12:50,Heat Ex Comp,0
524,12/23/21,18:19:59,Cooling,1
525,12/23/21,18:22:49,Heat Ex Comp,1
526,12/23/21,18:28:56,Heat Ex Comp,0
527,12/23/21,18:35:16,Cooling,1
528,12/23/21,18:38:55,Heat Ex Comp,1
529,12/23/21,18:43:37,Effulent Coil,1
530,12/23/21,18:44:54,Heat Ex Comp,0
531,12/23/21,18:51:10,Cooling,1
532,12/23/21,18:52:13,Effulent Coil,0
533,12/23/21,18:54:53,Heat Ex Comp,1
534,12/23/21,19:01:05,Heat Ex Comp,0
535,12/23/21,19:07:13,Cooling,1
536,12/23/21,19:11:04,Heat Ex Comp,1
537,12/23/21,19:17:41,Heat Ex Comp,0
538,12/23/21,19:24:39,Cooling,1
539,12/23/21,19:27:42,Heat Ex Comp,1
540,12/23/21,19:33:28,Heat Ex Comp,0
541,12/23/21,19:40:00,Cooling,1
542,12/23/21,19:43:29,Heat Ex Comp,1
543,12/23/21,19:50:08,Heat Ex Comp,0
544,12/23/21,19:57:13,Cooling,1
545,12/23/21,20:00:08,Heat Ex Comp,1
546,12/23/21,20:05:52,Heat Ex Comp,0
547,12/23/21,20:12:54,Cooling,1
548,12/23/21,20:15:51,Heat Ex Comp,1
549,12/23/21,20:21:27,Heat Ex Comp,0
550,12/23/21,20:23:37,Effulent Coil,1
551,12/23/21,20:27:47,Cooling,1
552,12/23/21,20:31:27,Heat Ex Comp,1
553,12/23/21,20:32:13,Effulent Coil,0
554,12/23/21,20:36:35,Heat Ex Comp,0
555,12/23/21,20:44:44,Cooling,1
556,12/23/21,20:46:35,Heat Ex Comp,1
557,12/23/21,20:51:51,Heat Ex Comp,0
558,12/23/21,20:58:50,Cooling,1
559,12/23/21,21:01:51,Heat Ex Comp,1
560,12/23/21,21:06:49,Heat Ex Comp,0
561,12/23/21,21:15:07,Cooling,1
562,12/23/21,21:16:49,Heat Ex Comp,1
563,12/23/21,21:21:48,Heat Ex Comp,0
564,12/23/21,21:29:11,Cooling,1
565,12/23/21,21:31:48,Heat Ex Comp,1
566,12/23/21,21:36:44,Heat Ex Comp,0
567,12/23/21,21:45:03,Cooling,1
568,12/23/21,21:46:44,Heat Ex Comp,1
569,12/23/21,21:51:27,Heat Ex Comp,0
570,12/23/21,21:58:56,Cooling,1
571,12/23/21,22:01:27,Heat Ex Comp,1
572,12/23/21,22:03:37,Effulent Coil,1
573,12/23/21,22:06:23,Heat Ex Comp,0
574,12/23/21,22:12:13,Effulent Coil,0
575,12/23/21,22:14:06,Cooling,1
576,12/23/21,22:16:23,Heat Ex Comp,1
577,12/23/21,22:21:15,Heat Ex Comp,0
578,12/23/21,22:28:31,Cooling,1
579,12/23/21,22:31:15,Heat Ex Comp,1
580,12/23/21,22:36:18,Heat Ex Comp,0
581,12/23/21,22:44:13,Cooling,1
