Row,Date,Time,Device,State
282,12/20/21,10:12:39,Heat Ex Comp,1
283,12/20/21,10:12:39,Cooling,1
284,12/20/21,10:15:26,Heat Ex Comp,0
285,12/20/21,10:31:05,Heat Ex Comp,1
286,12/20/21,10:31:05,Cooling,1
287,12/20/21,10:33:59,Heat Ex Comp,0
288,12/20/21,10:43:25,Effulent Coil,1
289,12/20/21,10:49:09,Heat Ex Comp,1
290,12/20/21,10:49:09,Cooling,1
291,12/20/21,10:52:01,Heat Ex Comp,0
292,12/20/21,10:52:01,Effulent Coil,0
293,12/20/21,11:06:12,Heat Ex Comp,1
294,12/20/21,11:06:12,Cooling,1
295,12/20/21,11:09:21,Heat Ex Comp,0
296,12/20/21,11:15:50,Cooling,1
297,12/20/21,11:19:21,Heat Ex Comp,1
298,12/20/21,11:21:29,pH Pump,1
299,12/20/21,11:21:48,pH Pump,0
300,12/20/21,11:25:21,pH Pump,1
301,12/20/21,11:25:41,pH Pump,0
302,12/20/21,11:29:21,pH Pump,1
303,12/20/21,11:29:41,pH Pump,0
304,12/20/21,11:31:24,Heat Ex Comp,0
305,12/20/21,11:33:21,pH Pump,1
306,12/20/21,11:33:41,pH Pump,0
307,12/20/21,11:34:57,Heating,1
308,12/20/21,11:41:24,Heat Ex Comp,1
309,12/20/21,11:44:45,Effulent Coil,1
310,12/20/21,11:44:47,Heat Ex Comp,0
311,12/20/21,11:45:12,Effulent Coil,0
312,12/20/21,12:09:28,Heat Ex Comp,1
313,12/20/21,12:09:28,Cooling,1
314,12/20/21,12:12:43,Heat Ex Comp,0
315,12/20/21,12:23:25,Effulent Coil,1
316,12/20/21,12:24:43,Heat Ex Comp,1
317,12/20/21,12:24:43,Cooling,1
318,12/20/21,12:27:36,Heat Ex Comp,0
319,12/20/21,12:32:01,Effulent Coil,0
320,12/20/21,12:32:21,Effulent Coil,1
321,12/20/21,12:33:12,Effulent Coil,0
322,12/20/21,12:42:40,Heat Ex Comp,1
323,12/20/21,12:42:40,Cooling,1
324,12/20/21,12:45:45,Heat Ex Comp,0
325,12/20/21,12:57:54,Heat Ex Comp,1
326,12/20/21,12:57:54,Cooling,1
327,12/20/21,13:00:58,Heat Ex Comp,0
328,12/20/21,13:15:14,Heat Ex Comp,1
329,12/20/21,13:15:14,Cooling,1
330,12/20/21,13:18:26,Heat Ex Comp,0
331,12/20/21,13:30:01,Heat Ex Comp,1
332,12/20/21,13:30:01,Cooling,1
333,12/20/21,13:33:10,Heat Ex Comp,0
334,12/20/21,13:48:11,Heat Ex Comp,1
335,12/20/21,13:48:11,Cooling,1
336,12/20/21,13:51:27,Heat Ex Comp,0
337,12/20/21,14:01:56,Heat Ex Comp,1
338,12/20/21,14:01:56,Cooling,1
339,12/20/21,14:03:25,Effulent Coil,1
340,12/20/21,14:04:58,Heat Ex Comp,0
341,12/20/21,14:12:01,Effulent Coil,0
342,12/20/21,14:18:56,Heat Ex Comp,1
343,12/20/21,14:18:56,Cooling,1
344,12/20/21,14:22:15,Heat Ex Comp,0
345,12/20/21,14:34:43,Heat Ex Comp,1
346,12/20/21,14:34:43,Cooling,1
347,12/20/21,14:38:06,Heat Ex Comp,0
348,12/20/21,14:50:11,Heat Ex Comp,1
349,12/20/21,14:50:11,Cooling,1
350,12/20/21,14:53:24,Heat Ex Comp,0
351,12/20/21,15:08:40,Heat Ex Comp,1
352,12/20/21,15:08:40,Cooling,1
353,12/20/21,15:09:13,pH Pump,1
354,12/20/21,15:09:22,pH Pump,0
355,12/20/21,15:11:46,Heat Ex Comp,0
356,12/20/21,15:20:19,pH Pump,1
357,12/20/21,15:20:39,pH Pump,0
358,12/20/21,15:23:28,Heat Ex Comp,1
359,12/20/21,15:23:28,Cooling,1
360,12/20/21,15:24:19,pH Pump,1
361,12/20/21,15:24:39,pH Pump,0
362,12/20/21,15:26:40,Heat Ex Comp,0
363,12/20/21,15:28:19,pH Pump,1
364,12/20/21,15:28:39,pH Pump,0
365,12/20/21,15:32:19,pH Pump,1
366,12/20/21,15:32:39,pH Pump,0
367,12/20/21,15:36:19,pH Pump,1
368,12/20/21,15:36:39,pH Pump,0
369,12/20/21,15:40:19,pH Pump,1
370,12/20/21,15:40:39,pH Pump,0
371,12/20/21,15:40:55,Heat Ex Comp,1
372,12/20/21,15:40:55,Cooling,1
373,12/20/21,15:43:26,Effulent Coil,1
374,12/20/21,15:44:08,Heat Ex Comp,0
375,12/20/21,15:44:19,pH Pump,1
376,12/20/21,15:44:39,pH Pump,0
377,12/20/21,15:48:19,pH Pump,1
378,12/20/21,15:48:39,pH Pump,0
379,12/20/21,15:52:02,Effulent Coil,0
380,12/20/21,15:52:19,pH Pump,1
381,12/20/21,15:52:39,pH Pump,0
382,12/20/21,15:55:55,Heat Ex Comp,1
383,12/20/21,15:55:55,Cooling,1
384,12/20/21,15:56:19,pH Pump,1
385,12/20/21,15:56:39,pH Pump,0
386,12/20/21,15:59:03,Heat Ex Comp,0
387,12/20/21,16:00:19,pH Pump,1
388,12/20/21,16:00:39,pH Pump,0
389,12/20/21,16:04:20,pH Pump,1
390,12/20/21,16:04:39,pH Pump,0
391,12/20/21,16:08:19,pH Pump,1
392,12/20/21,16:08:39,pH Pump,0
393,12/20/21,16:11:38,Heat Ex Comp,1
394,12/20/21,16:11:38,Cooling,1
395,12/20/21,16:14:38,Heat Ex Comp,0
396,12/20/21,16:27:14,Heat Ex Comp,1
397,12/20/21,16:27:14,Cooling,1
398,12/20/21,16:30:23,Heat Ex Comp,0
399,12/20/21,16:44:22,Heat Ex Comp,1
400,12/20/21,16:44:22,Cooling,1
401,12/20/21,16:47:33,Heat Ex Comp,0
402,12/20/21,17:00:31,Heat Ex Comp,1
403,12/20/21,17:00:31,Cooling,1
404,12/20/21,17:03:38,Heat Ex Comp,0
405,12/20/21,17:18:55,Heat Ex Comp,1
406,12/20/21,17:18:55,Cooling,1
407,12/20/21,17:22:02,Heat Ex Comp,0
408,12/20/21,17:23:26,Effulent Coil,1
409,12/20/21,17:32:02,Effulent Coil,0
410,12/20/21,17:36:23,Heat Ex Comp,1
411,12/20/21,17:36:23,Cooling,1
412,12/20/21,17:39:26,Heat Ex Comp,0
413,12/20/21,17:52:53,Heat Ex Comp,1
414,12/20/21,17:52:53,Cooling,1
415,12/20/21,17:55:58,Heat Ex Comp,0
416,12/20/21,18:10:04,Heat Ex Comp,1
417,12/20/21,18:10:04,Cooling,1
418,12/20/21,18:13:10,Heat Ex Comp,0
419,12/20/21,18:27:21,Heat Ex Comp,1
420,12/20/21,18:27:21,Cooling,1
421,12/20/21,18:30:29,Heat Ex Comp,0
422,12/20/21,18:45:45,Heat Ex Comp,1
423,12/20/21,18:45:45,Cooling,1
424,12/20/21,18:48:49,Heat Ex Comp,0
425,12/20/21,19:02:46,Heat Ex Comp,1
426,12/20/21,19:02:46,Cooling,1
427,12/20/21,19:03:26,Effulent Coil,1
428,12/20/21,19:05:55,Heat Ex Comp,0
429,12/20/21,19:12:02,Effulent Coil,0
430,12/20/21,19:21:07,Heat Ex Comp,1
431,12/20/21,19:21:07,Cooling,1
432,12/20/21,19:24:07,Heat Ex Comp,0
433,12/20/21,19:38:17,Heat Ex Comp,1
434,12/20/21,19:38:17,Cooling,1
435,12/20/21,19:41:26,Heat Ex Comp,0
436,12/20/21,19:57:23,Heat Ex Comp,1
437,12/20/21,19:57:23,Cooling,1
438,12/20/21,20:00:25,Heat Ex Comp,0
439,12/20/21,20:14:10,Heat Ex Comp,1
440,12/20/21,20:14:10,Cooling,1
441,12/20/21,20:17:07,Heat Ex Comp,0
442,12/20/21,20:31:46,Heat Ex Comp,1
443,12/20/21,20:31:46,Cooling,1
444,12/20/21,20:34:36,Heat Ex Comp,0
445,12/20/21,20:43:26,Effulent Coil,1
446,12/20/21,20:50:23,Heat Ex Comp,1
447,12/20/21,20:50:23,Cooling,1
448,12/20/21,20:52:02,Effulent Coil,0
449,12/20/21,20:53:15,Heat Ex Comp,0
450,12/20/21,21:10:01,Heat Ex Comp,1
451,12/20/21,21:10:01,Cooling,1
452,12/20/21,21:13:04,Heat Ex Comp,0
453,12/20/21,21:28:11,Heat Ex Comp,1
454,12/20/21,21:28:11,Cooling,1
455,12/20/21,21:31:09,Heat Ex Comp,0
456,12/20/21,21:45:49,Heat Ex Comp,1
457,12/20/21,21:45:49,Cooling,1
458,12/20/21,21:48:44,Heat Ex Comp,0
459,12/20/21,22:06:05,Heat Ex Comp,1
460,12/20/21,22:06:05,Cooling,1
461,12/20/21,22:09:04,Heat Ex Comp,0
462,12/20/21,22:23:26,Effulent Coil,1
463,12/20/21,22:24:26,Heat Ex Comp,1
464,12/20/21,22:24:26,Cooling,1
465,12/20/21,22:27:14,Heat Ex Comp,0
466,12/20/21,22:32:03,Effulent Coil,0
467,12/20/21,22:44:48,Heat Ex Comp,1
468,12/20/21,22:44:48,Cooling,1
469,12/20/21,22:47:46,Heat Ex Comp,0
470,12/20/21,23:02:34,Heat Ex Comp,1
471,12/20/21,23:02:34,Cooling,1
472,12/20/21,23:05:32,Heat Ex Comp,0
473,12/20/21,23:22:28,Heat Ex Comp,1
474,12/20/21,23:22:28,Cooling,1
475,12/20/21,23:25:28,Heat Ex Comp,0
476,12/20/21,23:39:50,Heat Ex Comp,1
477,12/20/21,23:39:50,Cooling,1
478,12/20/21,23:42:42,Heat Ex Comp,0
479,12/21/21,00:00:57,Heat Ex Comp,1
480,12/21/21,00:00:57,Cooling,1
481,12/21/21,00:03:27,Effulent Coil,1
482,12/21/21,00:03:56,Heat Ex Comp,0
483,12/21/21,00:12:03,Effulent Coil,0
484,12/21/21,00:22:31,Heat Ex Comp,1
485,12/21/21,00:22:31,Cooling,1
486,12/21/21,00:25:28,Heat Ex Comp,0
487,12/21/21,00:25:29,Conductivity Pump,1
488,12/21/21,00:25:40,Conductivity Pump,0
489,12/21/21,00:27:40,Conductivity Pump,1
490,12/21/21,00:27:50,Conductivity Pump,0
491,12/21/21,00:40:36,Heat Ex Comp,1
492,12/21/21,00:40:36,Cooling,1
493,12/21/21,00:43:29,Heat Ex Comp,0
494,12/21/21,01:01:09,Heat Ex Comp,1
495,12/21/21,01:01:09,Cooling,1
496,12/21/21,01:04:01,Heat Ex Comp,0
497,12/21/21,01:20:05,Heat Ex Comp,1
498,12/21/21,01:20:05,Cooling,1
499,12/21/21,01:22:56,Heat Ex Comp,0
500,12/21/21,01:41:42,Heat Ex Comp,1
501,12/21/21,01:41:42,Cooling,1
502,12/21/21,01:43:28,Effulent Coil,1
503,12/21/21,01:44:40,Heat Ex Comp,0
504,12/21/21,01:52:03,Effulent Coil,0
505,12/21/21,02:03:18,Heat Ex Comp,1
506,12/21/21,02:03:18,Cooling,1
507,12/21/21,02:06:09,Heat Ex Comp,0
508,12/21/21,02:23:08,Heat Ex Comp,1
509,12/21/21,02:23:08,Cooling,1
510,12/21/21,02:26:01,Heat Ex Comp,0
511,12/21/21,02:43:39,Heat Ex Comp,1
512,12/21/21,02:43:39,Cooling,1
513,12/21/21,02:46:31,Heat Ex Comp,0
514,12/21/21,03:03:06,Heat Ex Comp,1
515,12/21/21,03:03:06,Cooling,1
516,12/21/21,03:05:55,Heat Ex Comp,0
517,12/21/21,03:23:28,Effulent Coil,1
518,12/21/21,03:25:07,Heat Ex Comp,1
519,12/21/21,03:25:07,Cooling,1
520,12/21/21,03:27:46,Heat Ex Comp,0
521,12/21/21,03:32:04,Effulent Coil,0
522,12/21/21,03:46:24,Heat Ex Comp,1
523,12/21/21,03:46:24,Cooling,1
524,12/21/21,03:49:13,Heat Ex Comp,0
525,12/21/21,04:05:55,Heat Ex Comp,1
526,12/21/21,04:05:55,Cooling,1
527,12/21/21,04:08:45,Heat Ex Comp,0
528,12/21/21,04:09:14,Conductivity Pump,1
529,12/21/21,04:09:24,Conductivity Pump,0
530,12/21/21,04:10:27,Conductivity Pump,1
531,12/21/21,04:10:37,Conductivity Pump,0
532,12/21/21,04:28:53,Heat Ex Comp,1
533,12/21/21,04:28:53,Cooling,1
534,12/21/21,04:31:43,Heat Ex Comp,0
535,12/21/21,04:47:43,Heat Ex Comp,1
536,12/21/21,04:47:43,Cooling,1
537,12/21/21,04:50:31,Heat Ex Comp,0
538,12/21/21,05:03:28,Effulent Coil,1
539,12/21/21,05:12:04,Effulent Coil,0
540,12/21/21,05:13:47,Heat Ex Comp,1
541,12/21/21,05:13:47,Cooling,1
542,12/21/21,05:16:38,Heat Ex Comp,0
543,12/21/21,05:33:15,Heat Ex Comp,1
544,12/21/21,05:33:15,Cooling,1
545,12/21/21,05:35:55,Heat Ex Comp,0
546,12/21/21,05:52:58,Heat Ex Comp,1
547,12/21/21,05:52:58,Cooling,1
548,12/21/21,05:55:50,Heat Ex Comp,0
549,12/21/21,06:17:43,Heat Ex Comp,1
550,12/21/21,06:17:43,Cooling,1
551,12/21/21,06:20:34,Heat Ex Comp,0
552,12/21/21,06:39:02,Heat Ex Comp,1
553,12/21/21,06:39:02,Cooling,1
554,12/21/21,06:41:48,Heat Ex Comp,0
555,12/21/21,06:43:28,Effulent Coil,1
556,12/21/21,06:52:04,Effulent Coil,0
557,12/21/21,07:04:21,Heat Ex Comp,1
558,12/21/21,07:04:21,Cooling,1
559,12/21/21,07:07:13,Heat Ex Comp,0
560,12/21/21,07:24:27,Heat Ex Comp,1
561,12/21/21,07:24:27,Cooling,1
562,12/21/21,07:27:18,Heat Ex Comp,0
563,12/21/21,07:32:19,Conductivity Pump,1
564,12/21/21,07:32:29,Conductivity Pump,0
565,12/21/21,07:43:33,Heat Ex Comp,1
566,12/21/21,07:43:33,Cooling,1
567,12/21/21,07:46:31,Heat Ex Comp,0
568,12/21/21,08:03:01,Heat Ex Comp,1
569,12/21/21,08:03:01,Cooling,1
570,12/21/21,08:05:59,Heat Ex Comp,0
571,12/21/21,08:20:30,pH Pump,1
572,12/21/21,08:20:51,pH Pump,0
573,12/21/21,08:21:14,Heat Ex Comp,1
574,12/21/21,08:21:14,Cooling,1
575,12/21/21,08:23:01,pH Pump,1
576,12/21/21,08:23:21,pH Pump,0
577,12/21/21,08:23:28,Effulent Coil,1
578,12/21/21,08:24:16,Heat Ex Comp,0
579,12/21/21,08:27:01,pH Pump,1
